user_id,book_id,borrow_date,return_date,reservation_status,overdue_status,user_role,book_category
ab2f9d83-40e6-4423-ba25-388d44d96634,eaf6575c-e39c-49b7-b18d-53fe634fcfdc,04-10-2023,11-10-2023,FALSE,0,student,art
506a72ef-1a2e-4f29-848d-1c0d4da604cc,c661efba-c2b5-4d27-ba48-3245d4b972b9,29-09-2021,20-10-2021,FALSE,0,faculty,science
b44304e8-4461-4119-8510-b1fa9e12d015,85feaabd-19ab-4acd-ac81-6aacb8ffa687,07-06-2024,29-06-2024,FALSE,1,student,non-fiction
d11176b3-78cd-49f6-8a58-c3d5f33c63eb,f8e51270-d5b5-43a6-bb4d-2604f409c289,21-06-2022,07-07-2022,TRUE,1,student,fiction
85ff496f-fbe9-4459-9225-e532fc94e794,945eb958-16ef-4ec7-8263-1babb9f13584,20-04-2022,30-04-2022,TRUE,0,staff,non-fiction
4a0b604e-24e8-43b3-8363-631bf220b834,05fdc2c7-7497-4160-b140-99d1571b03e7,21-02-2026,08-03-2026,TRUE,1,staff,fiction
3f5a79b4-16da-42d2-9473-c3c143072f91,f8e51270-d5b5-43a6-bb4d-2604f409c289,01-08-2022,,TRUE,1,student,fiction
861c2642-bef8-4779-b6c6-408ec2ae1194,653fd7c8-a779-44bc-8a2d-97be994d17e9,30-08-2025,17-09-2025,FALSE,1,student,history
3fd685aa-0f83-463e-a056-ef898c3bbcd4,9b2f6339-2c5f-4633-a239-025f07741795,28-02-2021,05-03-2021,FALSE,0,staff,science
da6fcb5a-894c-421a-b592-ce67d17c5dc7,c469e451-eede-4cab-9406-3264f0818243,15-08-2021,03-09-2021,FALSE,1,student,science
c6ac4a1d-2962-4910-8b23-159b4f325f1d,b7f35b2f-d456-41c8-a946-b151702f28b0,02-05-2022,07-05-2022,FALSE,0,student,history
07cbdb91-6f6d-40a2-b21d-941f1e04822b,1bf0a5c6-f65e-47c8-85f6-93bd6b4d7822,28-09-2021,09-10-2021,TRUE,0,student,non-fiction
e88ea59c-933f-4dca-9d64-60fe9a7fe6d0,e53ae877-1a4a-4393-93fe-b3a00587088c,17-08-2022,01-09-2022,FALSE,1,staff,history
bd63760b-6b5e-410c-a5f7-be85d807897d,4c8fe57d-0c5d-4b36-a474-6b6ec1d334aa,10-03-2026,28-03-2026,FALSE,0,faculty,science
6d91b7d7-cd11-4258-a48c-b78e733137f6,a0d7b394-8efb-4ec2-8f5f-e07275714f37,14-10-2025,06-11-2025,FALSE,1,faculty,science
04689718-a42b-4baf-ab88-82ee46c9092d,f81f4154-a376-4f6b-946b-545135dcb646,19-12-2024,01-01-2025,FALSE,0,student,history
3055a7aa-8c9d-4615-8991-18c7eedc59cb,61f1900b-6842-415b-af7c-a51c33411a99,20-04-2021,09-05-2021,TRUE,1,student,non-fiction
44df27a7-61d1-40e1-8ada-feb5640b12cf,35b1d9b1-aa31-40d9-8e6e-8a120aefcbd3,04-04-2026,21-04-2026,FALSE,0,faculty,fiction
77b4772b-2be2-4e6b-a1e0-4e6a13ca8e32,54284e64-97a0-4b75-b1cc-639fcc605d2a,07-07-2024,18-07-2024,FALSE,1,staff,art
2841907e-2627-4bf8-b5ac-804887b240dc,6a264b6a-501d-4ffa-b907-ecdc64f9e267,30-03-2025,12-04-2025,FALSE,0,student,art
67d1bc40-3dd4-49d2-8db8-325ac94ba652,11a32e67-9873-4d27-9b0b-4d51743f882a,26-02-2023,16-03-2023,FALSE,1,student,history
050ad2b5-7cd8-45f7-b448-ba82ddf4f80b,941e448f-203b-45be-a0f1-0c756573a745,30-01-2023,22-02-2023,TRUE,1,faculty,fiction
3f3148d4-a9c0-4632-aa0e-17487307c6df,363d8d41-de6a-4c28-a20a-1916f1033b45,21-09-2020,29-09-2020,FALSE,0,staff,non-fiction
4a0b604e-24e8-43b3-8363-631bf220b834,80a36a46-6d4b-45f8-b54f-1c3e91af77c6,03-06-2023,14-06-2023,TRUE,1,staff,science
4cfd2c80-732f-4e51-ba40-1457b41914bd,349baa60-86fc-462e-a7cf-aa0a1e178e33,25-08-2024,09-09-2024,TRUE,1,student,history
a7afb115-2915-4f2d-9d0b-54fdb5d3173b,87a05c89-399a-4c5a-8944-d86b291b111a,01-08-2024,21-08-2024,FALSE,0,faculty,science
c9605d4d-0564-44a1-845b-b327f61a4a08,49f34711-c110-4097-adaf-cd8e89042dfd,06-12-2022,23-12-2022,FALSE,1,student,fiction
8e92851c-97b1-4d79-b222-ee37dd6c8cad,1b344369-4fb4-4b0b-86ca-54348758a7e7,21-05-2024,05-06-2024,TRUE,1,student,fiction
5a2f57b2-c46d-4bf8-98ca-0b180e6dabed,8a216500-ddd8-4e27-a248-47b02cba581c,12-07-2025,04-08-2025,FALSE,1,student,science
f19616a3-d112-4117-beb5-bde454fbcab2,0032f552-4f52-4b87-b7b6-0bfe5669ad31,07-10-2021,20-10-2021,TRUE,1,staff,science
03c22c52-f2b4-4268-b78f-9caed1b6944a,08c5186b-fb9d-46f5-9498-96203e7297fc,09-08-2024,,TRUE,1,staff,science
1056c6e0-7eb9-413f-8bde-452c9dacb1a1,950a5cab-8a11-40fb-993d-68ee19130b5e,02-06-2020,18-06-2020,FALSE,1,student,history
5711ac5c-245c-4d58-a4f7-326d4e1ed1be,653fd7c8-a779-44bc-8a2d-97be994d17e9,11-03-2024,29-03-2024,TRUE,1,student,history
55f8bbdf-155e-4b43-af66-43dc4949263b,b12599f0-5f73-42f7-9b5c-3d98b95895d9,12-10-2020,26-10-2020,FALSE,0,student,fiction
83356998-d5cb-4f3e-a609-c6e83491f60a,8a216500-ddd8-4e27-a248-47b02cba581c,08-03-2020,27-03-2020,FALSE,0,faculty,science
e02086d3-3e30-495e-b794-a5bbfb287eca,1d2e6d03-c229-4697-b823-2eac9ec5d40a,02-07-2023,16-07-2023,TRUE,0,student,art
755d3967-5178-4623-b5d4-c7cffe4d5276,102e9ae7-5b91-4a63-9b94-33cd1568d475,25-11-2024,05-12-2024,TRUE,0,staff,history
81c13e0b-ef42-4db8-8854-fc425c218fb2,f068d1ee-c021-4785-bd39-a2761563dbc1,12-04-2025,07-05-2025,FALSE,1,faculty,science
20f4b4fc-5d0a-4d3d-b21c-f1c97d212095,9bf504f2-4887-43bf-affd-5e9cf152ef3d,30-01-2026,15-02-2026,FALSE,1,student,non-fiction
d1b83cb2-5635-426d-94c1-e2f9f6f77dc1,4c8fe57d-0c5d-4b36-a474-6b6ec1d334aa,16-12-2024,09-01-2025,TRUE,1,faculty,science
8a25f0d0-89aa-45d8-8b25-8d7530f7030c,f17267fc-ce2e-440e-8946-8515a8c49024,24-02-2024,,FALSE,1,faculty,art
74e860ca-6cab-46c7-802b-b4451c745b1b,86820e23-71df-4f16-a074-4cd25328e5aa,20-04-2025,,TRUE,1,faculty,fiction
a22611ce-8500-45e4-a565-8b012255c07a,45762e66-67ff-41e8-abd5-5dbe0929e465,18-12-2023,31-12-2023,TRUE,0,student,science
0f7e6d16-be08-4498-a036-924e9d1451ba,a1faac10-4fc4-48c0-950c-267fd0948a73,30-05-2022,13-06-2022,FALSE,0,student,history
e083af9f-3d4e-4168-babf-f87b90260b78,d3f8d6b3-2b67-4c43-a9fc-8bd8f809018c,21-04-2024,29-04-2024,FALSE,0,staff,non-fiction
d99d2149-c6b7-4dd4-ba86-6ae858aee27f,e68b2b63-8b3d-4a06-b615-5217cfdcbd4d,31-01-2021,14-02-2021,FALSE,0,student,art
97e6d10d-613d-4958-bbff-b3e1852cda5d,f533f12f-fd8c-47a5-a56e-338feff32f96,06-08-2021,,FALSE,1,student,history
e88ea59c-933f-4dca-9d64-60fe9a7fe6d0,ecde2588-ea57-4442-9e3c-bd8f71f4bbf8,03-06-2021,17-06-2021,FALSE,1,staff,art
5d3159f2-ddf9-40aa-8808-aa7909e3dd0b,8c884fd2-9f77-4d09-92d2-09f1de955364,16-08-2021,01-09-2021,FALSE,1,student,non-fiction
85ff496f-fbe9-4459-9225-e532fc94e794,61f1900b-6842-415b-af7c-a51c33411a99,19-09-2025,30-09-2025,TRUE,1,staff,non-fiction
5711ac5c-245c-4d58-a4f7-326d4e1ed1be,a5d1860a-8cf3-4a94-9683-d149b5bd2e1d,12-04-2024,28-04-2024,FALSE,1,student,fiction
5112f23b-3968-4eb0-a171-52ca41bd3c73,68a2766c-3c1a-4792-9d1b-7dfada704169,09-01-2023,20-01-2023,TRUE,1,staff,art
6e17ddc5-0684-430b-a511-a6687fc92c58,5e278d9c-4ca0-4528-aee6-c5d3bc109732,24-02-2023,15-03-2023,FALSE,1,staff,history
8653049c-2634-444d-9636-493c7942fa37,af92c7c8-5247-4fd4-830a-7a7bf61a67da,08-08-2024,16-08-2024,FALSE,0,staff,science
9cb6e271-3361-41b0-9784-1c45ec9a26c4,7dda8df6-7de1-4189-83be-8defdecda990,25-03-2023,15-04-2023,FALSE,0,faculty,history
e88ea59c-933f-4dca-9d64-60fe9a7fe6d0,e4511ca9-22de-4506-8c12-1ac7e100811b,15-02-2023,02-03-2023,TRUE,1,staff,fiction
37ec3195-4384-4d2a-9f62-0e3734ded931,b7d974b1-4dad-43a2-9eb7-0cd443a3d8dc,15-12-2024,03-01-2025,FALSE,1,student,history
51f10d26-c86c-41cc-aa8e-478686e32e70,e4511ca9-22de-4506-8c12-1ac7e100811b,05-05-2020,16-05-2020,FALSE,0,student,fiction
1352be3b-7f47-45b1-a692-7472bcc62cfc,f42acd2c-8e06-4c8a-b856-2f30a8243c44,06-07-2024,17-07-2024,FALSE,1,staff,non-fiction
cad506ee-6967-4f23-9305-64fc942bb40d,56799726-2c76-43ec-a14f-3d76baae4de4,24-03-2023,31-03-2023,TRUE,0,student,art
05f0656f-056e-4ae8-95b4-c36869707f9b,9811c92f-1208-4bda-88ac-f1a2e02b0627,21-04-2024,,TRUE,1,student,history
205d74f7-4aee-4856-bab0-b349d468dbe2,c469e451-eede-4cab-9406-3264f0818243,07-03-2022,11-03-2022,FALSE,0,staff,science
90ea99ae-e24b-4531-8a63-9fe331887bd5,c469e451-eede-4cab-9406-3264f0818243,31-03-2022,08-04-2022,TRUE,0,student,science
998e79e7-3857-4b2e-bed2-04b342bae0e8,41dab1bd-3b04-4829-9138-f263691f5644,06-12-2020,,FALSE,1,faculty,fiction
a3ef8156-81cd-4fc1-a7b1-944f97a7f58c,eae5e375-3fe2-41d1-9a78-3754e2b2f269,27-06-2022,15-07-2022,FALSE,0,faculty,fiction
050ad2b5-7cd8-45f7-b448-ba82ddf4f80b,8bfe8d7f-dfc7-4003-b71d-f7f80aa5af8b,22-05-2023,21-06-2023,TRUE,1,faculty,non-fiction
0f7e6d16-be08-4498-a036-924e9d1451ba,1c5a1b7b-1cd4-4979-803f-74bad9ef8299,08-08-2025,,FALSE,1,student,science
f3916c02-31b5-489e-9e02-3f570f8ee0d9,1f85c25b-e1e0-4571-8530-c33cc16b91b5,19-02-2024,05-03-2024,FALSE,1,student,history
2006d54b-ddef-4115-9708-bd99132e1b6d,49f34711-c110-4097-adaf-cd8e89042dfd,13-05-2022,26-05-2022,TRUE,0,student,fiction
04ad0afb-eaf2-40f4-a3ea-c1f046ffbe3e,78735ad4-0e4e-4da9-b488-d03c89de1e28,02-02-2021,19-02-2021,FALSE,1,student,science
37ec3195-4384-4d2a-9f62-0e3734ded931,21d75ab3-add3-4a6f-8bb2-6cc071238028,06-09-2024,21-09-2024,FALSE,1,student,non-fiction
9a494cc9-ee38-4620-ac25-b02d5de0ce83,7e8ce274-2392-45cd-bc53-0234759aac46,25-04-2020,05-05-2020,TRUE,0,student,fiction
4e64b0d1-dc79-4900-b6f0-e06c296e7ed2,dd443c70-99c4-40c0-8f4f-b312dee431f7,11-02-2023,18-02-2023,FALSE,0,staff,fiction
74e860ca-6cab-46c7-802b-b4451c745b1b,86820e23-71df-4f16-a074-4cd25328e5aa,05-05-2020,31-05-2020,FALSE,1,faculty,fiction
6c0bc322-bb43-4de4-9cf4-152387dd9ce2,c8fa742a-4d43-447f-9319-1baecd88af62,22-04-2020,15-05-2020,TRUE,1,faculty,art
51939fcf-052b-4f33-9a8d-d10475efa8f7,1592df52-36b4-4331-bef2-df31897376a2,21-04-2024,03-05-2024,FALSE,1,staff,history
59edef71-804a-40df-a461-01e026678627,24ef32f5-c375-4f10-8ff2-4b565989151c,17-02-2021,05-03-2021,TRUE,1,student,fiction
ce891d13-4229-48cc-a05b-932df0fca277,6f83ec1c-8d6a-4142-970d-c5f0b35a40d7,08-07-2025,21-07-2025,FALSE,0,faculty,science
ac625c01-f3c0-4e8b-8675-dc7f9bc900a8,57d8625d-2000-43a5-b687-d620b05b96fb,06-02-2024,21-02-2024,TRUE,1,student,fiction
8b6879f6-2a05-4930-b9c9-805a185d8fff,5f18e66d-24ec-44bc-886f-5fceb25d0d4b,31-08-2022,13-09-2022,FALSE,0,student,history
3addde48-e027-409e-b01f-b7128a1f8a55,0f410cf3-8683-4dc3-95bb-9c8d45d12271,05-04-2024,24-04-2024,TRUE,0,faculty,art
34aa121c-c127-4594-affb-15557c597132,6b0444b9-f585-4de5-a6e5-5185aba37551,09-01-2024,29-01-2024,FALSE,1,student,history
3d1bc814-9746-4c8a-802a-16f50ec819dd,9740e568-5e8d-4fd4-a30d-d9ff0ebc9a26,11-11-2022,21-11-2022,TRUE,0,staff,history
74e860ca-6cab-46c7-802b-b4451c745b1b,fe016996-3e60-410a-809f-c2b979c42d08,04-05-2025,23-05-2025,TRUE,0,faculty,non-fiction
9281d216-9b8c-4398-9014-6fc1cc6f96ac,d01e1482-26c2-403a-bf0b-e8e66c68ac34,14-12-2024,27-12-2024,FALSE,0,student,science
eb4174c8-a68c-41fe-9a5e-8c5a07590353,e7c9b007-e0e2-4974-b8d2-c41381f3899b,07-06-2022,21-06-2022,FALSE,0,student,non-fiction
6bc3c46d-665d-4394-8a50-6a12c5883457,0e159d71-8a04-484d-a207-6df55fb7ac8b,11-01-2023,,TRUE,1,staff,art
b0459cf1-63db-42f4-a6be-1c8155fa6be0,a3bdb02f-1aef-4410-9fdf-3bc67ad24a3a,15-03-2026,01-04-2026,FALSE,1,student,science
05f0656f-056e-4ae8-95b4-c36869707f9b,bb5ab817-c5f1-4c85-87d3-c5fc7dfa4b00,29-01-2023,,FALSE,1,student,art
06c657f1-702f-4eb7-b732-bf906e200618,5477948a-35f3-49b3-a2be-ef8053fb1e52,16-06-2021,,TRUE,1,faculty,non-fiction
f63a29c4-cb2d-40cf-84db-8432990c8383,5db10f4d-1346-44b6-b869-2c43913e64fe,10-10-2023,23-10-2023,TRUE,0,student,history
1ab4a016-5b9c-4d88-9f28-87f483acf27e,ba2eacff-aa53-4950-bd8d-5fe7d8a4db49,07-03-2026,12-03-2026,TRUE,0,student,history
a9fef539-249b-46d3-abd0-81882087d1d4,78735ad4-0e4e-4da9-b488-d03c89de1e28,21-02-2025,20-03-2025,TRUE,1,faculty,science
a4c9035b-c782-4bba-980d-48344e939dd1,a3068c90-2f44-4477-88ab-4ddc4befe011,17-11-2022,07-12-2022,TRUE,0,faculty,history
f2c32f38-1fcb-40ea-b3df-fdacd3e420ac,edcfeac9-0c17-4013-b788-c038fe601f72,02-10-2025,01-11-2025,TRUE,1,faculty,history
833f3f4b-5ed6-4383-b08c-ba1c0a92a7c0,d3f8d6b3-2b67-4c43-a9fc-8bd8f809018c,20-12-2024,,TRUE,1,student,non-fiction
48a445fd-f2f8-4965-9df5-fad9476fbb73,eaf6575c-e39c-49b7-b18d-53fe634fcfdc,02-06-2022,20-06-2022,FALSE,1,student,art
03c55ffc-28ba-464d-810e-4a5ad13f88db,58004b89-70e7-4200-899f-f551440f0a23,28-04-2020,15-05-2020,FALSE,1,student,science
1ec44ed0-430f-4b65-9f1d-13b1777867c7,2c856726-7da7-4456-bdfb-9988a7b3d12c,24-08-2024,10-09-2024,TRUE,1,student,non-fiction
a9fef539-249b-46d3-abd0-81882087d1d4,9c576dfa-48de-4258-adaa-361ce806fed5,21-08-2025,12-09-2025,TRUE,1,faculty,science
663ac551-5c9e-4805-8e77-169b46adc7f4,ce3a704f-73b8-4ff4-aaa3-c0a6e03da09d,19-01-2024,09-02-2024,TRUE,0,faculty,history
af07fa74-b1d1-4550-ae30-fd746b024949,69020720-3f61-4296-b2f8-170ca9e96e3e,07-01-2023,22-01-2023,FALSE,1,student,non-fiction
dde1a1a3-24dd-46f1-9fe2-9bfd97c31e55,6f83ec1c-8d6a-4142-970d-c5f0b35a40d7,04-10-2020,17-10-2020,TRUE,0,student,science
78b1ef12-9218-4e69-940c-9efc42e8dd8e,c469e451-eede-4cab-9406-3264f0818243,18-11-2023,,FALSE,1,student,science
506a72ef-1a2e-4f29-848d-1c0d4da604cc,23dd4ff2-34de-4271-8190-fae0e0348752,08-12-2022,,TRUE,1,faculty,non-fiction
acee2779-f67f-48d0-83b5-165c42946d3a,57d8625d-2000-43a5-b687-d620b05b96fb,16-11-2021,,FALSE,1,student,fiction
2cb56e48-eb5a-4f89-af56-7b485a7ef4a3,1678bb1c-9bf0-4bbd-8341-29860a2ba246,07-03-2026,17-03-2026,TRUE,0,staff,art
c4328516-d5ea-466f-8cd4-dcd6700d5f54,0c203d4d-9f78-4cbc-b4f5-424a53c0ad5f,07-05-2021,,TRUE,1,student,non-fiction
5d43a7fc-2bb9-4a7a-8084-2ded91e4af61,3b88f23b-acea-47a0-b152-fef8c15cd092,17-09-2023,04-10-2023,TRUE,1,student,art
23a539e2-fd1d-48bb-9b04-70ab590113d1,2a4eb288-213b-440c-bf48-e326e172e83b,10-01-2026,21-01-2026,TRUE,0,student,science
fa9beb02-d7f2-4919-b86b-c97dcb71f36f,e0ad9f52-66ba-43f1-9910-a24ca11fd590,08-01-2020,24-01-2020,TRUE,1,staff,non-fiction
c3c0edfa-c36e-45eb-b78b-da9fb0355593,b66a88f5-2475-4bba-9646-eb4dd86a374c,20-02-2025,14-03-2025,FALSE,1,faculty,fiction
c9605d4d-0564-44a1-845b-b327f61a4a08,2a8ec8ce-ae3d-4827-b349-35fe8275951c,17-10-2024,05-11-2024,TRUE,1,student,science
77b4772b-2be2-4e6b-a1e0-4e6a13ca8e32,1103f3c3-2a78-4b01-9d2a-a5a172cc53d0,14-12-2020,02-01-2021,TRUE,1,staff,non-fiction
0ec6e62e-9c94-4600-8f91-b88d687e89a1,9b6b5cc1-1517-4a91-854a-8fb207b5e0ed,23-08-2021,02-09-2021,TRUE,0,staff,art
c1db6b2b-2ed8-4970-bd4e-de99149594be,8b58ff29-a527-468e-aa32-605f681e6ea4,30-09-2020,14-10-2020,FALSE,0,faculty,art
5099c834-09a9-4e97-91ce-5e494e40b82e,e4511ca9-22de-4506-8c12-1ac7e100811b,10-11-2020,27-11-2020,TRUE,1,staff,fiction
cdac55dc-b1e2-46ab-9fb0-61152f6c2ab2,110b4bcc-b9ce-4d2f-af3b-3df977b79f0a,07-11-2024,20-11-2024,FALSE,0,student,history
8cf9f32d-2a04-4833-a770-b6126d2ffdd6,e53ae877-1a4a-4393-93fe-b3a00587088c,06-02-2023,14-02-2023,FALSE,0,student,history
f3916c02-31b5-489e-9e02-3f570f8ee0d9,1592df52-36b4-4331-bef2-df31897376a2,23-05-2022,07-06-2022,TRUE,1,student,history
998e79e7-3857-4b2e-bed2-04b342bae0e8,cb136d66-d979-4b9b-8551-45d42e16bfe5,19-04-2021,14-05-2021,FALSE,1,faculty,fiction
03c55ffc-28ba-464d-810e-4a5ad13f88db,edcfeac9-0c17-4013-b788-c038fe601f72,09-02-2020,21-02-2020,FALSE,0,student,history
8e92851c-97b1-4d79-b222-ee37dd6c8cad,6a350522-8b9a-4581-aaa8-48e8ec90d997,03-08-2021,22-08-2021,FALSE,1,student,non-fiction
3addde48-e027-409e-b01f-b7128a1f8a55,4914f1a3-dc0f-4aea-9797-a3b8c4e93340,11-09-2023,30-09-2023,TRUE,0,faculty,fiction
81c13e0b-ef42-4db8-8854-fc425c218fb2,88d3acce-3e27-4ead-a036-baedbf990678,14-03-2024,31-03-2024,TRUE,0,faculty,art
cc58c71d-7843-4ebb-bd5a-a96cddc1d5ac,51f62bc9-5d3c-4e1c-a69d-27db49d04139,18-05-2022,12-06-2022,TRUE,1,faculty,art
e083af9f-3d4e-4168-babf-f87b90260b78,147c146e-a2ec-4942-8223-c939e9d388d8,11-11-2022,24-11-2022,FALSE,1,staff,art
4e794913-65a0-4feb-ade0-0af448c99844,5f18e66d-24ec-44bc-886f-5fceb25d0d4b,10-09-2025,26-09-2025,FALSE,1,student,history
8d1d8a01-c529-4f6d-834b-c01ba8358abc,0032f552-4f52-4b87-b7b6-0bfe5669ad31,16-07-2024,24-07-2024,TRUE,0,staff,science
3bfe001f-03a4-40bd-9b4c-90174599599a,d272529d-e506-4d65-9f6b-99b0dfb58982,13-06-2022,29-06-2022,FALSE,1,student,art
5d3159f2-ddf9-40aa-8808-aa7909e3dd0b,5e278d9c-4ca0-4528-aee6-c5d3bc109732,01-02-2022,19-02-2022,TRUE,1,student,history
5112f23b-3968-4eb0-a171-52ca41bd3c73,5db10f4d-1346-44b6-b869-2c43913e64fe,14-07-2021,,FALSE,1,staff,history
2929dd5b-a900-4b90-af12-4f4805199b4c,325426a9-5b26-456c-ab67-97ae1d196d2a,25-02-2023,,TRUE,1,student,history
de65085d-62ae-4ff3-86b3-bb99a9c915b2,9740e568-5e8d-4fd4-a30d-d9ff0ebc9a26,29-12-2024,12-01-2025,FALSE,0,student,history
9a494cc9-ee38-4620-ac25-b02d5de0ce83,a137ac37-d8fa-43fc-bcd2-52d941495d71,18-02-2026,06-03-2026,FALSE,1,student,art
e4313b73-9d93-417f-8c5a-a0757ea17b65,9740e568-5e8d-4fd4-a30d-d9ff0ebc9a26,20-10-2021,27-10-2021,TRUE,0,staff,history
51f10d26-c86c-41cc-aa8e-478686e32e70,97f56a00-2372-4685-b61a-91fd3c577381,01-06-2022,15-06-2022,TRUE,0,student,art
38c8f3aa-36bb-43ee-aa97-afbb45ce690c,8adc1184-6c39-40c7-bc54-c4ad9563df85,17-08-2021,22-08-2021,TRUE,0,staff,history
495f45c2-e8ab-4379-aed3-a1e845dba92c,69020720-3f61-4296-b2f8-170ca9e96e3e,25-11-2023,,TRUE,1,student,non-fiction
fd108238-a39d-462d-9e0f-6e4bac77f34c,6a350522-8b9a-4581-aaa8-48e8ec90d997,03-09-2023,24-09-2023,TRUE,0,faculty,non-fiction
f264f3a4-65c3-4331-baa3-cdbedb728f3c,f164b108-6c99-446f-9004-4e11a2a0d933,02-08-2020,10-08-2020,TRUE,0,staff,science
892758ce-55fb-459a-987a-16fc3201bfa5,0c203d4d-9f78-4cbc-b4f5-424a53c0ad5f,26-12-2020,,TRUE,1,student,non-fiction
22301617-abbe-4ad0-b9e3-451db444b7ea,b7f35b2f-d456-41c8-a946-b151702f28b0,28-02-2021,21-03-2021,FALSE,0,faculty,history
ea8b4d74-dcb8-4cbe-ba8e-2cca9d7d4757,f164b108-6c99-446f-9004-4e11a2a0d933,26-07-2020,13-08-2020,TRUE,1,student,science
20f4b4fc-5d0a-4d3d-b21c-f1c97d212095,64cc8e2f-e468-46e6-bb4c-5308a0f26fc1,06-02-2021,01-03-2021,FALSE,1,student,fiction
ac4725b6-a326-4812-803c-855de844bf62,6622dc36-fc99-4b5a-8ff5-feed86107ab5,13-03-2020,27-03-2020,TRUE,1,staff,non-fiction
6bc3c46d-665d-4394-8a50-6a12c5883457,8b58ff29-a527-468e-aa32-605f681e6ea4,23-03-2023,09-04-2023,FALSE,1,staff,art
e88ea59c-933f-4dca-9d64-60fe9a7fe6d0,e4f911a6-9740-41f7-88dd-d2bc03194fca,18-12-2024,22-12-2024,FALSE,0,staff,fiction
3fd685aa-0f83-463e-a056-ef898c3bbcd4,357e95d0-9f3b-48f6-8d6f-8a23d83c7e43,23-03-2020,,TRUE,1,staff,science
ef0d8bbd-6132-495b-a925-c087771d1f58,164d0c25-0098-49ae-b649-f516d5ec5603,04-04-2023,22-04-2023,FALSE,0,faculty,fiction
9c13c426-38c2-4983-b5c0-ba5cf19aa3f2,90f6513e-046c-4b1a-93c6-c0499bd59cb0,09-05-2022,23-05-2022,FALSE,0,student,art
8cf9f32d-2a04-4833-a770-b6126d2ffdd6,d41db449-5c35-470a-8f19-9dc17ba04066,30-05-2020,13-06-2020,TRUE,0,student,science
c4328516-d5ea-466f-8cd4-dcd6700d5f54,2c856726-7da7-4456-bdfb-9988a7b3d12c,30-08-2023,13-09-2023,FALSE,0,student,non-fiction
90b78e0b-3ac6-4dd3-9a55-e809426ed015,ecde2588-ea57-4442-9e3c-bd8f71f4bbf8,01-10-2020,08-10-2020,TRUE,0,student,art
de65085d-62ae-4ff3-86b3-bb99a9c915b2,8b58ff29-a527-468e-aa32-605f681e6ea4,04-12-2024,18-12-2024,TRUE,0,student,art
0da79386-5068-4567-b221-f95d0331da93,e7c9b007-e0e2-4974-b8d2-c41381f3899b,13-09-2024,03-10-2024,FALSE,0,faculty,non-fiction
20f4b4fc-5d0a-4d3d-b21c-f1c97d212095,f068d1ee-c021-4785-bd39-a2761563dbc1,21-04-2024,11-05-2024,TRUE,1,student,science
d38a9b32-b80b-48a6-bddc-956aff8d77dc,9b2f6339-2c5f-4633-a239-025f07741795,13-05-2023,03-06-2023,FALSE,0,faculty,science
b44d608e-55a8-442c-8352-890a7c080a47,2d7cddbc-fd80-4998-b4f1-1a8b882f7d05,31-08-2022,06-09-2022,TRUE,0,student,history
05f0656f-056e-4ae8-95b4-c36869707f9b,02993932-1626-4736-917a-311d76fa75cd,25-07-2025,10-08-2025,FALSE,1,student,science
1ec44ed0-430f-4b65-9f1d-13b1777867c7,34efbd59-6c75-48b6-be6d-55007a5e0fdb,15-01-2022,25-01-2022,TRUE,0,student,non-fiction
ac83d327-3248-46b4-be74-ef6e30698eed,a0c97d67-f478-4656-8241-cf4be94598a1,20-07-2021,30-07-2021,FALSE,0,staff,fiction
4925287b-2380-48e6-99e8-fc71153a2b88,7fa695df-5654-4902-b538-c7d35d720736,16-05-2020,27-05-2020,FALSE,1,staff,fiction
2aebcde1-c638-4c89-946a-6101362ce57c,1592df52-36b4-4331-bef2-df31897376a2,27-03-2020,11-04-2020,TRUE,1,student,history
ea71dd14-39c1-4ab7-b297-da2c58d0dec7,4c8fe57d-0c5d-4b36-a474-6b6ec1d334aa,09-05-2021,24-05-2021,TRUE,1,student,science
931e35e7-6ad9-41dd-b0ff-928b2d7e8219,7b022173-0686-4c3e-81c8-b9f915b9c990,17-06-2024,08-07-2024,TRUE,0,faculty,history
8a25f0d0-89aa-45d8-8b25-8d7530f7030c,2389db1d-be77-4fb3-83d6-a5d75de7ffc8,26-05-2020,18-06-2020,FALSE,1,faculty,non-fiction
01638fda-ce51-41ef-b881-7a2808be3154,9e9d24cb-8115-4c6e-8ab7-8c131249e277,19-01-2020,26-01-2020,TRUE,0,staff,non-fiction
ee74d511-3075-405a-a563-6950c77b5dc6,cb3c8682-d1ae-423c-95d1-5ede4e3a0f72,26-08-2020,13-09-2020,FALSE,1,staff,science
f5dafe02-b53f-4c42-9be0-01220cff26e1,6e48a4ce-d157-47f7-83f6-222fed12ef0f,26-08-2025,08-09-2025,TRUE,0,student,fiction
a0f4e96c-5768-448a-bdae-9d496e5e1504,f8e51270-d5b5-43a6-bb4d-2604f409c289,12-06-2021,21-06-2021,FALSE,0,student,fiction
3addde48-e027-409e-b01f-b7128a1f8a55,58004b89-70e7-4200-899f-f551440f0a23,04-11-2023,27-11-2023,FALSE,1,faculty,science
b06ccddd-6307-4cd0-9b9a-66ef88527627,c661efba-c2b5-4d27-ba48-3245d4b972b9,07-05-2023,20-05-2023,TRUE,1,staff,science
